2020-01-01(Æò±Õ±â¿Â),2020-02-01(Æò±Õ±â¿Â),2020-03-01(Æò±Õ±â¿Â),2020-04-01(Æò±Õ±â¿Â),2020-05-01(Æò±Õ±â¿Â),2020-06-01(Æò±Õ±â¿Â),2020-10-01(Æò±Õ±â¿Â),2020-11-01(Æò±Õ±â¿Â),2020-12-01(Æò±Õ±â¿Â),¶óº§¸µ
3.1,3.7,8.6,12.0,19.2,24.4,14.0,8.8,0.7,1
3.1,3.7,8.6,12.0,19.2,24.4,14.0,8.8,0.7,1
3.1,3.7,8.6,12.0,19.2,24.4,14.0,8.8,0.7,1
3.1,3.7,8.6,12.0,19.2,24.4,14.0,8.8,0.7,1
3.1,3.7,8.6,12.0,19.2,24.4,14.0,8.8,0.7,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
3.4,4.4,8.7,12.1,19.2,24.2,15.0,9.9,2.1,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
2.4,3.6,8.8,12.0,19.6,25.2,13.6,8.3,-0.9,1
